Date,0001.HK,0002.HK,0003.HK,0005.HK,0006.HK,0012.HK,0016.HK,0017.HK,0019.HK,0020.HK,0023.HK,0027.HK,0066.HK,0101.HK,0151.HK,0175.HK,0241.HK,0267.HK,0268.HK,0285.HK,0288.HK,0291.HK,0316.HK,0322.HK,0386.HK,0388.HK,0669.HK,0688.HK,0700.HK,0762.HK,0823.HK,0857.HK,0868.HK,0881.HK,0883.HK,0939.HK,0941.HK,0960.HK,0968.HK,0992.HK,1038.HK,1044.HK,1088.HK,1093.HK,1109.HK,1113.HK,1177.HK,1209.HK,1211.HK,1299.HK,1378.HK,1398.HK,1448.HK,1515.HK,1810.HK,1876.HK,1929.HK,1997.HK,2007.HK,2018.HK,2020.HK,2269.HK,2313.HK,2318.HK,2319.HK,2331.HK,2382.HK,2388.HK,2628.HK,3328.HK,3690.HK,3988.HK,6098.HK,6862.HK,9618.HK,9626.HK,9633.HK,9988.HK,9999.HK
2021-09-20,40.996543884277344,60.485347747802734,9.9176607131958,29.795467376708984,36.28470230102539,21.779342651367188,74.19207000732422,22.178180694580078,31.496416091918945,,9.210212707519531,37.73855972290039,36.02094268798828,12.777174949645996,4.503310680389404,22.428895950317383,11.65999984741211,6.896335601806641,24.299999237060547,29.03059196472168,4.05972957611084,52.51644515991211,66.947998046875,10.2921142578125,2.674104690551758,421.7180480957031,146.31454467773438,13.046226501464844,406.6083068847656,3.047046184539795,47.42424774169922,2.675208806991577,20.732295989990234,50.41746139526367,5.156298637390137,3.8710296154022217,35.244300842285156,25.082487106323242,14.856178283691406,6.7501606941223145,34.64986038208008,32.421913146972656,11.319486618041992,8.161096572875977,22.42540740966797,34.00629806518555,5.7481160163879395,30.677204132080078,78.7562484741211,76.18439483642578,7.884670734405518,3.0628154277801514,4.800642013549805,5.567215442657471,22.799999237060547,16.859973907470703,11.82985782623291,29.724031448364258,6.385350227355957,38.61222839355469,135.8690643310547,121.30000305175781,146.58193969726562,39.68849182128906,44.493247985839844,85.16136932373047,208.48171997070312,18.146808624267578,10.253106117248535,3.1737823486328125,234.60000610351562,1.9360777139663696,38.00765609741211,27.58174705505371,291.2129821777344,565.0,35.11382293701172,150.5078125,125.19710540771484
2021-09-21,41.559234619140625,60.485347747802734,9.884982109069824,29.64267349243164,36.403411865234375,22.230728149414062,75.4482421875,22.579429626464844,32.1695671081543,,9.301254272460938,39.04795455932617,36.02094268798828,12.957984924316406,4.535708427429199,22.5676326751709,11.539999961853027,6.790931701660156,24.299999237060547,29.078184127807617,4.037903785705566,52.74359130859375,66.51884460449219,10.405680656433105,2.702179193496704,426.6504211425781,145.03187561035156,13.458559036254883,402.848388671875,3.0702474117279053,47.49761199951172,2.696958541870117,20.570953369140625,52.015342712402344,5.136542797088623,3.856745719909668,35.35677719116211,25.283472061157227,15.143599510192871,6.667031288146973,34.97369384765625,32.86439514160156,11.452342987060547,8.239234924316406,23.516374588012695,35.38768005371094,5.7389044761657715,32.09904479980469,78.4978256225586,80.73271942138672,7.871053218841553,3.0628154277801514,4.778278827667236,5.6122565269470215,23.100000381469727,16.895580291748047,11.922521591186523,30.516117095947266,6.950770378112793,37.97360610961914,138.1533660888672,121.5,147.2883758544922,40.65461349487305,43.950096130371094,85.33815002441406,209.64532470703125,17.871261596679688,10.31904125213623,3.188274621963501,230.60000610351562,1.9360777139663696,40.36733627319336,26.843338012695312,287.4566955566406,562.0,34.8809700012207,147.7261505126953,123.32111358642578
2021-09-23,41.88078308105469,61.12839889526367,9.884982109069824,30.36846351623535,36.83867263793945,22.4564208984375,77.52875518798828,22.542949676513672,32.59471130371094,,9.452985763549805,39.281776428222656,36.317588806152344,13.364803314208984,4.535708427429199,21.411500930786133,11.960000038146973,6.7984619140625,25.049999237060547,28.126359939575195,4.0306267738342285,50.8355598449707,66.47591400146484,10.206937789916992,2.751309633255005,426.6504211425781,145.8564453125,14.299720764160156,414.6653137207031,3.0857150554656982,48.48789978027344,2.7477076053619385,20.369277954101562,50.37540817260742,5.288005352020264,3.91388201713562,35.80670166015625,27.735443115234375,15.269347190856934,6.800039291381836,35.58087158203125,32.90462875366211,11.744629859924316,8.204506874084473,25.05180549621582,35.5908317565918,5.84023380279541,34.684200286865234,78.23939514160156,80.41433715820312,7.9119062423706055,3.0773653984069824,4.905003547668457,5.603248119354248,22.5,17.091419219970703,11.860746383666992,31.600019454956055,7.4479498863220215,37.87535095214844,132.9451904296875,120.5,145.96383666992188,41.04106521606445,45.353240966796875,82.90748596191406,209.64532470703125,17.871261596679688,10.5003662109375,3.2534894943237305,242.60000610351562,1.9575893878936768,45.508060455322266,26.53928565979004,292.99224853515625,582.0,34.41526794433594,147.42811584472656,125.59203338623047
2021-09-24,41.197505950927734,60.204036712646484,9.68891716003418,30.33026123046875,36.16600036621094,21.628881454467773,75.13419342041016,22.032270431518555,31.531841278076172,,9.286080360412598,37.64503860473633,35.851436614990234,12.973051071166992,4.535708427429199,21.272769927978516,11.199999809265137,6.557542324066162,24.549999237060547,28.03118133544922,4.001525402069092,52.016727447509766,67.93505859375,10.008193969726562,2.695160150527954,419.604248046875,145.6732177734375,14.06881332397461,411.97967529296875,3.0702474117279053,47.86438751220703,2.754957437515259,18.876874923706055,52.1414909362793,5.314345836639404,3.8710296154022217,35.3942756652832,26.52955436706543,14.89210319519043,6.841603755950928,34.97369384765625,32.98507308959961,11.13348388671875,8.074275970458984,24.445714950561523,34.65636444091797,5.784964084625244,34.598026275634766,78.4978256225586,78.68597412109375,7.312724590301514,3.0482654571533203,4.905003547668457,5.5311808586120605,22.100000381469727,17.127025604248047,11.768083572387695,30.89130973815918,7.30172061920166,37.4332275390625,130.02130126953125,117.80000305175781,142.1668243408203,41.92990493774414,44.76482391357422,78.39972686767578,204.0211639404297,17.831893920898438,10.467399597167969,3.210012674331665,244.60000610351562,1.9432482719421387,45.21310806274414,25.974620819091797,288.840576171875,573.0,34.27555847167969,143.35496520996094,124.11099243164062
2021-09-27,40.91615676879883,60.16383743286133,9.672576904296875,30.788654327392578,36.20556640625,21.779342651367188,74.38834381103516,22.39704132080078,31.744415283203125,,9.301254272460938,36.288883209228516,35.639549255371094,13.123725891113281,4.600504398345947,20.30162239074707,11.0,6.474725723266602,24.600000381469727,26.55585289001465,3.9796993732452393,52.38016128540039,61.11149597167969,10.135955810546875,2.709197759628296,418.37109375,142.466552734375,13.6729736328125,415.9186096191406,3.0547800064086914,47.350894927978516,2.7912065982818604,18.79620361328125,50.837955474853516,5.584343910217285,3.863887071609497,35.28179168701172,25.68543243408203,14.281330108642578,7.140872955322266,34.9332160949707,33.467777252197266,11.186627388000488,8.369464874267578,24.122467041015625,35.02202606201172,5.784964084625244,34.382598876953125,78.23939514160156,78.95887756347656,6.904193878173828,3.0482654571533203,4.905003547668457,5.31497859954834,21.75,17.35847282409668,11.953407287597656,31.01637840270996,7.116497039794922,36.79460144042969,127.09744262695312,121.9000015258789,137.2218780517578,42.509578704833984,45.48902893066406,77.78099822998047,198.7848663330078,17.989347457885742,10.467399597167969,3.217258930206299,248.39999389648438,1.9432482719421387,44.201812744140625,25.670568466186523,289.03826904296875,544.5,35.765804290771484,140.97067260742188,126.1844482421875
2021-09-28,40.79557418823242,59.601192474365234,9.623560905456543,31.208845138549805,35.9681510925293,21.96742057800293,74.58462524414062,22.433517456054688,32.02784729003906,,9.513681411743164,36.569461822509766,35.385284423828125,13.168927192687988,4.576205730438232,20.764070510864258,10.760000228881836,6.414495944976807,25.850000381469727,27.031763076782227,4.001525402069092,51.6987190246582,61.025672912597656,10.135955810546875,2.758328676223755,417.49029541015625,140.17611694335938,14.481146812438965,420.5737609863281,3.0702474117279053,47.057472229003906,2.84920597076416,19.199556350708008,51.84714889526367,5.90702486038208,3.863887071609497,35.244300842285156,27.4942684173584,14.407078742980957,7.099307060241699,34.85225296020508,33.588462829589844,12.023632049560547,8.143733024597168,25.17302131652832,35.915855407714844,5.729692459106445,35.50283432006836,78.23939514160156,78.59500122070312,7.026752948760986,3.0846409797668457,4.905003547668457,5.6392822265625,21.899999618530273,17.287260055541992,11.505541801452637,31.474958419799805,7.5356879234313965,36.598106384277344,130.2040557861328,125.5999984741211,136.69207763671875,43.42119216918945,45.26271438598633,76.63197326660156,202.85752868652344,18.028717041015625,10.5003662109375,3.260735034942627,251.8000030517578,1.9432482719421387,47.362098693847656,26.104928970336914,295.76007080078125,566.5,35.95207595825195,149.91172790527344,131.713623046875
2021-09-29,41.8405876159668,60.485347747802734,9.656238555908203,31.514434814453125,36.24513244628906,22.719728469848633,77.25397491455078,23.381929397583008,32.20499038696289,,9.650239944458008,36.75651931762695,35.68192672729492,13.530547142028809,4.68959903717041,20.85655975341797,10.979999542236328,6.422024250030518,25.600000381469727,26.88899040222168,4.05972957611084,51.789581298828125,57.54952621459961,10.27791690826416,2.716216802597046,418.1949157714844,142.28334045410156,14.662574768066406,416.2767028808594,3.062513589859009,47.86438751220703,2.6607089042663574,19.360897064208984,51.97329330444336,5.748976230621338,3.978161573410034,35.244300842285156,28.298192977905273,14.407078742980957,7.132558822631836,35.62135314941406,33.789588928222656,11.664915084838867,8.187143325805664,25.41546058654785,36.972198486328125,5.81259822845459,36.27838134765625,77.07646942138672,81.005615234375,6.808868885040283,3.150116443634033,4.927367210388184,5.513164520263672,22.0,17.643329620361328,11.73719596862793,32.51716995239258,7.6916656494140625,36.745479583740234,133.4020538330078,125.80000305175781,142.96153259277344,42.98777389526367,45.353240966796875,77.73681640625,199.56063842773438,18.46171760559082,10.582788467407227,3.3331961631774902,250.0,1.971930980682373,48.92116165161133,26.018056869506836,290.4222106933594,521.0,36.045223236083984,147.3287811279297,130.23263549804688
2021-09-30,41.76020812988281,60.284420013427734,9.639900207519531,31.285247802734375,36.24513244628906,22.4564208984375,76.4688720703125,23.23601722717285,32.807289123535156,,9.528852462768555,37.411216735839844,35.597171783447266,13.37987232208252,4.770593643188477,20.671581268310547,11.199999809265137,6.2488627433776855,26.049999237060547,26.127534866333008,4.037903785705566,52.243873596191406,58.0215950012207,10.27791690826416,2.709197759628296,422.59881591796875,142.10009765625,14.629584312438965,413.053955078125,3.0547800064086914,48.96471405029297,2.675208806991577,18.79620361328125,52.73019027709961,5.729220390319824,3.9853031635284424,35.20680236816406,28.86094093322754,14.335223197937012,6.957985877990723,35.21656036376953,33.54823684692383,12.10334587097168,8.10900592803955,26.546833038330078,36.64717483520508,5.950774669647217,37.269351959228516,78.4978256225586,81.82431030273438,6.8224873542785645,3.150116443634033,4.837913513183594,5.693332672119141,21.350000381469727,17.572114944458008,11.505541801452637,33.60107421875,7.847643852233887,36.499855041503906,134.1330108642578,126.5,146.4053192138672,41.96331024169922,45.39850616455078,79.68134307861328,198.59095764160156,18.50108528137207,10.533334732055664,3.3476879596710205,246.60000610351562,1.979101538658142,51.82862854003906,25.844314575195312,279.9440612792969,507.0,36.9300537109375,141.2687225341797,129.83767700195312
2021-10-04,41.599430084228516,59.84233093261719,9.50918960571289,30.941448211669922,35.77030944824219,22.64449691772461,76.42961120605469,23.78317642211914,33.445011138916016,,9.665413856506348,37.08386993408203,34.919124603271484,13.259334564208984,4.657200813293457,20.34786605834961,10.680000305175781,6.098288059234619,26.299999237060547,25.699214935302734,3.914219617843628,52.60730743408203,52.056358337402344,10.135955810546875,2.6881418228149414,418.5472412109375,142.28334045410156,14.7615327835083,409.11492919921875,3.0393130779266357,48.231163024902344,2.675208806991577,17.26346778869629,52.51994323730469,5.7555623054504395,3.91388201713562,34.98183822631836,28.700151443481445,13.742413520812988,7.639652252197266,35.21656036376953,32.944847106933594,12.209632873535156,8.074275970458984,26.58724021911621,36.362770080566406,5.646788120269775,37.74330139160156,78.11018371582031,80.23239135742188,6.706737041473389,3.106466054916382,4.897550106048584,5.576222896575928,20.549999237060547,17.643329620361328,11.443765640258789,33.47601318359375,7.80864953994751,36.155975341796875,128.10252380371094,115.5999984741211,142.3434295654297,40.387229919433594,43.950096130371094,77.42745971679688,188.7001953125,18.382993698120117,10.417946815490723,3.3042118549346924,236.8000030517578,1.9504188299179077,51.87076187133789,24.628110885620117,271.4429016113281,499.79998779296875,36.18492889404297,136.102783203125,125.29582977294922
2021-10-05,42.001365661621094,59.92271041870117,9.574543952941895,31.399837493896484,36.007720947265625,22.983034133911133,76.93992614746094,24.074996948242188,33.76387023925781,,9.544026374816895,36.288883209228516,35.68192672729492,13.138792991638184,4.730096817016602,20.39410972595215,10.619999885559082,6.241334438323975,25.799999237060547,25.60403060913086,3.885117292404175,52.51644515991211,52.35676956176758,10.348896980285645,2.751309633255005,417.49029541015625,144.39056396484375,14.481146812438965,402.848388671875,3.047046184539795,48.26783752441406,2.8782057762145996,17.34413719177246,51.84714889526367,5.900439262390137,3.9567348957061768,35.169307708740234,28.05702018737793,13.383133888244629,8.013737678527832,35.5403938293457,33.34710693359375,12.50191879272461,7.987456321716309,25.77911376953125,36.565914154052734,5.471765041351318,37.872562408447266,79.66075134277344,81.82431030273438,6.931428909301758,3.135566473007202,4.837913513183594,5.657299041748047,20.850000381469727,17.80356216430664,11.567316055297852,33.93458938598633,7.594179630279541,35.36997985839844,128.468017578125,117.80000305175781,144.19778442382812,40.19021987915039,43.995357513427734,80.123291015625,192.0940704345703,18.57981300354004,10.434432029724121,3.3259499073028564,233.60000610351562,1.9575893878936768,50.227413177490234,23.889699935913086,272.4314270019531,486.79998779296875,36.883480072021484,134.41390991210938,125.29582977294922
2021-10-06,42.08174514770508,59.92271041870117,9.541866302490234,32.43122482299805,35.889015197753906,22.945423126220703,78.19608306884766,24.512723922729492,33.338722229003906,,9.574373245239258,36.569461822509766,35.512420654296875,13.244266510009766,4.68959903717041,19.885412216186523,10.399999618530273,6.060644149780273,25.350000381469727,25.17571258544922,3.7541582584381104,48.60951232910156,54.03046798706055,10.334700584411621,2.835533618927002,415.024169921875,141.91685485839844,14.39867877960205,399.6256408691406,3.0547800064086914,47.79103088378906,3.001453399658203,17.061790466308594,50.50156021118164,6.038731098175049,3.928166389465332,35.244300842285156,28.418781280517578,13.02385425567627,7.6895318031311035,34.85225296020508,33.50801467895508,12.541775703430176,7.891955375671387,25.69830322265625,36.52528762817383,5.287530899047852,37.700218200683594,77.46411895751953,81.36946868896484,6.747590065002441,3.106466054916382,4.64409875869751,5.360020637512207,20.549999237060547,17.732345581054688,11.397435188293457,33.4343147277832,7.555184841156006,34.878726959228516,121.98063659667969,115.5999984741211,134.2196044921875,41.45108413696289,42.77326583862305,74.42227935791016,183.7548065185547,18.855361938476562,10.467399597167969,3.3476879596710205,228.60000610351562,1.9504188299179077,48.20484161376953,22.673498153686523,270.0590515136719,490.0,36.510921478271484,136.40081787109375,126.38191986083984
2021-10-07,42.001365661621094,60.44517517089844,9.639900207519531,33.04240798950195,36.16600036621094,24.562889099121094,80.08033752441406,25.24226951599121,34.47245407104492,,9.86266803741455,37.22415542602539,36.402339935302734,13.56068229675293,4.673399925231934,20.39410972595215,10.880000114440918,6.098288059234619,26.399999618530273,26.41307830810547,3.8560163974761963,51.10812759399414,54.3737907409668,10.49085807800293,2.8636081218719482,421.7180480957031,138.9850616455078,14.497639656066895,422.006103515625,3.0779809951782227,48.34119415283203,2.928954839706421,17.102127075195312,51.636898040771484,5.828001022338867,3.942450523376465,35.54425048828125,28.740352630615234,13.454989433288574,7.6895318031311035,35.05464553833008,33.99071502685547,12.408919334411621,8.030866622924805,25.819520950317383,36.972198486328125,5.342801094055176,39.25131607055664,80.30683135986328,82.1427001953125,6.795251846313477,3.1646666526794434,4.726097106933594,5.540189266204834,21.350000381469727,18.382177352905273,11.721753120422363,34.22640609741211,7.720911502838135,35.91035461425781,122.9857406616211,119.0,137.0452880859375,44.36684799194336,43.36167907714844,75.96907043457031,192.2880096435547,19.0128173828125,10.66520881652832,3.41290283203125,250.8000030517578,1.964760184288025,49.595359802246094,24.063444137573242,286.66583251953125,524.5,36.371212005615234,146.33531188964844,137.2428436279297
2021-10-08,42.282711029052734,60.40497589111328,9.607221603393555,33.500797271728516,36.28470230102539,24.299579620361328,79.84481048583984,24.913976669311523,34.720455169677734,,9.741279602050781,37.36445617675781,36.02094268798828,13.394940376281738,4.713897228240967,20.532846450805664,11.359999656677246,6.045586585998535,25.899999618530273,24.93775749206543,3.914219617843628,52.107574462890625,52.270931243896484,10.54764175415039,2.800440549850464,415.728759765625,138.16050720214844,14.382186889648438,431.31640625,3.1089155673980713,48.78132629394531,2.9434545040130615,17.22313117980957,51.17435073852539,5.860927581787109,3.9210238456726074,36.219139099121094,28.016817092895508,13.059782981872559,7.323758125305176,35.05464553833008,34.83545684814453,11.598485946655273,7.961411952972412,25.65789794921875,37.01283264160156,5.453341007232666,37.18318557739258,79.4669418334961,81.86979675292969,6.618221282958984,3.1792171001434326,4.905003547668457,5.2879533767700195,21.149999618530273,18.115123748779297,12.215950965881348,34.476539611816406,7.555184841156006,31.39085578918457,120.06185150146484,112.0,135.10264587402344,45.588314056396484,42.99958038330078,71.5496826171875,194.13040161132812,19.130905151367188,11.110278129577637,3.405656576156616,256.0,1.9575893878936768,51.36511993408203,23.542213439941406,292.79461669921875,542.5,35.81237030029297,154.48162841796875,143.16700744628906
2021-10-11,42.56406021118164,60.08346176147461,9.492851257324219,34.379390716552734,35.65160369873047,24.036272048950195,79.37373352050781,24.58568000793457,34.96845245361328,,9.832319259643555,37.73855972290039,35.512420654296875,13.289467811584473,4.69769811630249,20.995298385620117,11.399999618530273,6.045586585998535,26.5,25.461257934570312,3.914219617843628,52.47101974487305,52.5284309387207,10.363093376159668,2.8214962482452393,415.024169921875,135.50357055664062,14.728548049926758,444.0284729003906,3.139849901199341,48.928035736083984,2.9797041416168213,16.57776641845703,52.646087646484375,5.860927581787109,3.9067394733428955,36.556583404541016,27.896230697631836,13.544809341430664,6.3428239822387695,34.73081970214844,34.95613479614258,12.050203323364258,8.004820823669434,25.29424285888672,36.89094924926758,5.5362467765808105,37.48478698730469,83.60179901123047,80.64176177978516,6.386719703674316,3.1719419956207275,4.852822780609131,5.468121528625488,21.649999618530273,17.892580032348633,12.509380340576172,34.559913635253906,7.311469078063965,31.587358474731445,114.67094421386719,112.0999984741211,137.39849853515625,47.164398193359375,42.81852722167969,70.13548278808594,195.48797607421875,19.367094039916992,11.374024391174316,3.41290283203125,277.3999938964844,1.9504188299179077,53.050601959228516,24.497804641723633,308.0175476074219,568.5,35.48637771606445,166.70106506347656,149.68357849121094
2021-10-12,42.282711029052734,59.9629020690918,9.476511001586914,34.34119415283203,35.889015197753906,24.14911651611328,79.21673583984375,24.476245880126953,34.96845245361328,,9.817146301269531,38.29973220825195,35.639549255371094,13.334671974182129,4.673399925231934,20.902807235717773,10.880000114440918,5.977827548980713,25.700000762939453,24.557024002075195,3.710505485534668,53.15245819091797,52.099266052246094,10.24952507019043,2.8144776821136475,407.09710693359375,136.14491271972656,14.794520378112793,432.5696716308594,3.1321163177490234,49.33149337768555,2.9217050075531006,16.61810302734375,53.61322784423828,5.7226362228393555,3.9210238456726074,36.33161544799805,28.21779441833496,13.419060707092285,6.259693622589111,34.81177520751953,35.11703109741211,12.183061599731445,7.813816070556641,25.981149673461914,37.01283264160156,5.434918403625488,37.48478698730469,81.98662567138672,79.59564208984375,6.420763969421387,3.1792171001434326,4.897550106048584,5.305970191955566,21.100000381469727,17.981597900390625,12.69470500946045,34.851741790771484,7.555184841156006,31.145233154296875,112.2952880859375,108.4000015258789,140.4890899658203,44.72146224975586,41.73221969604492,71.85905456542969,187.34263610839844,19.367094039916992,11.291604042053223,3.391164779663086,269.0,1.9575893878936768,52.67137145996094,24.801851272583008,300.9002990722656,541.0,35.1603889465332,160.24363708496094,146.91900634765625
2021-10-15,42.20231628417969,60.123653411865234,9.411157608032227,35.181575775146484,35.84943771362305,24.337190628051758,80.08033752441406,24.622154235839844,35.251888275146484,,9.680587768554688,37.27092361450195,35.597171783447266,13.636017799377441,4.616703510284424,22.5676326751709,10.640000343322754,6.038058757781982,26.75,24.319068908691406,3.710505485534668,53.74304962158203,48.279808044433594,10.107564926147461,2.7793843746185303,413.08636474609375,142.55819702148438,14.26673412322998,443.67041015625,3.124382495880127,50.175079345703125,2.9217050075531006,17.707155227661133,58.364837646484375,5.716050624847412,3.9067394733428955,36.48159408569336,28.21779441833496,14.281330108642578,6.392701625823975,35.05464553833008,34.795230865478516,11.93062973022461,7.509944915771484,25.536678314208984,37.825408935546875,5.5362467765808105,37.700218200683594,88.18891906738281,79.86853790283203,6.536514759063721,3.1646666526794434,5.09136438369751,5.188860893249512,21.25,17.340667724609375,14.208183288574219,35.60213088989258,7.496693134307861,31.734731674194336,110.92473602294922,109.4000015258789,144.19778442382812,45.273094177246094,41.18906784057617,75.26197052001953,193.45162963867188,19.760732650756836,11.308088302612305,3.362180471420288,280.79998779296875,1.964760184288025,52.83991622924805,25.800878524780273,311.18072509765625,550.0,35.858943939208984,160.7403564453125,147.4126434326172
2021-10-18,42.36309814453125,60.16383743286133,9.492851257324219,35.29617691040039,36.007720947265625,23.92342185974121,80.00182342529297,24.293861389160156,35.145606994628906,,9.650239944458008,38.53355026245117,35.639549255371094,13.440143585205078,4.616703510284424,22.937593460083008,10.5600004196167,5.985355854034424,27.049999237060547,23.652795791625977,3.732332468032837,53.15245819091797,52.70008850097656,10.064977645874023,2.8074588775634766,414.4956970214844,142.55819702148438,14.28322696685791,444.9236755371094,3.1321163177490234,50.02837371826172,2.9652042388916016,17.949167251586914,57.481788635253906,5.795074939727783,3.878171443939209,36.406612396240234,28.21779441833496,14.460970878601074,6.425954341888428,35.1356086730957,33.749359130859375,12.67463493347168,7.509944915771484,25.496273040771484,37.825408935546875,5.545458793640137,36.6661491394043,89.41644287109375,79.55016326904297,6.768016338348389,3.135566473007202,5.11372709274292,5.260927677154541,21.350000381469727,17.127025604248047,13.822094917297363,34.68498229980469,7.642922878265381,32.02947998046875,115.8587646484375,114.9000015258789,143.84457397460938,44.760868072509766,41.64169692993164,77.3832778930664,195.87583923339844,19.839458465576172,11.308088302612305,3.3549346923828125,280.3999938964844,1.9575893878936768,52.25,26.104928970336914,314.146240234375,537.0,34.78782653808594,161.83316040039062,147.4126434326172
2021-10-19,42.84540939331055,60.284420013427734,9.525528907775879,35.25797653198242,36.08686065673828,24.07388687133789,80.08033752441406,24.293861389160156,35.57075119018555,,9.786798477172852,38.53355026245117,35.89381790161133,13.575749397277832,4.69769811630249,23.446290969848633,11.119999885559082,6.068172931671143,27.549999237060547,26.032350540161133,3.8269131183624268,54.15190124511719,56.64830780029297,10.419878005981445,2.8214962482452393,425.2411804199219,147.68882751464844,14.3327054977417,446.714111328125,3.147583484649658,50.175079345703125,2.9652042388916016,18.79620361328125,58.448936462402344,5.795074939727783,3.9067394733428955,36.556583404541016,27.57465934753418,14.460970878601074,6.6753435134887695,35.4189567565918,34.19184494018555,12.355775833129883,7.891955375671387,25.33464813232422,37.90666580200195,5.582306385040283,35.976776123046875,90.77320098876953,81.36946868896484,6.774824619293213,3.1792171001434326,5.150999069213867,5.3329949378967285,22.5,17.465293884277344,13.85297966003418,34.976806640625,7.66241979598999,32.81548309326172,119.60498809814453,117.9000015258789,151.79177856445312,45.706520080566406,42.77326583862305,79.63714599609375,204.0211639404297,19.80009651184082,11.50589656829834,3.391164779663086,285.6000061035156,1.9862720966339111,51.36511993408203,26.104928970336914,319.2864685058594,601.5,35.06725311279297,163.72071838378906,151.46083068847656
2021-10-20,42.80521774291992,60.284420013427734,9.558205604553223,35.41075897216797,36.126434326171875,24.036272048950195,80.08033752441406,24.403291702270508,35.60618209838867,,9.741279602050781,39.79618453979492,35.851436614990234,13.666153907775879,4.657200813293457,24.602420806884766,12.619999885559082,6.120874881744385,28.100000381469727,25.60403060913086,3.7541582584381104,53.92475891113281,56.09040451049805,10.192741394042969,2.7653470039367676,432.28741455078125,147.50555419921875,14.26673412322998,456.1138916015625,3.163050889968872,49.955013275146484,2.9434545040130615,18.312183380126953,59.289920806884766,5.6633687019348145,3.8995981216430664,36.594078063964844,27.896230697631836,14.963960647583008,6.683656692504883,35.62135314941406,33.70914077758789,11.983776092529297,7.770406723022461,25.37505531311035,38.15044021606445,5.582306385040283,36.14912796020508,92.06535339355469,82.50656127929688,6.62502908706665,3.1719419956207275,5.165907859802246,5.387045860290527,22.799999237060547,17.572114944458008,13.142571449279785,35.56044387817383,7.61367654800415,32.71723175048828,118.3257827758789,116.69999694824219,151.26197814941406,45.98233413696289,43.09010314941406,80.16748046875,202.85752868652344,19.563913345336914,11.522379875183105,3.3984110355377197,293.79998779296875,1.971930980682373,53.935482025146484,26.495849609375,327.3922119140625,640.0,35.30010223388672,174.648681640625,154.71910095214844
2021-10-21,42.80521774291992,60.24422836303711,9.492851257324219,35.525367736816406,36.36384201049805,24.337190628051758,80.94393920898438,24.69510841369629,35.53532409667969,,9.771625518798828,39.468833923339844,35.724308013916016,13.78669261932373,4.69769811630249,24.13996696472168,12.600000381469727,6.060644149780273,28.200000762939453,24.41425323486328,3.7468836307525635,53.87932586669922,57.80701446533203,10.064977645874023,2.7653470039367676,424.00811767578125,141.55038452148438,14.959452629089355,452.5330505371094,3.1553170680999756,49.80830383300781,2.9362049102783203,17.949167251586914,59.41607666015625,5.7226362228393555,3.8995981216430664,36.74405288696289,30.026636123657227,14.389115333557129,6.667031288146973,36.63331604003906,33.467777252197266,12.369062423706055,7.483900547027588,26.263992309570312,38.475467681884766,5.4994001388549805,37.355525970458984,91.09625244140625,81.5969009399414,6.672691822052002,3.1792171001434326,5.180816650390625,5.260927677154541,22.450000762939453,17.287260055541992,13.019021987915039,35.18524932861328,7.876889705657959,32.52072525024414,119.14813995361328,113.0999984741211,151.35025024414062,49.4497184753418,41.68695831298828,79.46037292480469,198.7848663330078,19.682003021240234,11.76964282989502,3.41290283203125,288.3999938964844,1.979101538658142,55.705238342285156,25.670568466186523,323.240478515625,637.5,35.2535285949707,172.7611083984375,154.22543334960938
2021-10-22,42.56406021118164,60.324607849121094,9.525528907775879,35.525367736816406,36.324275970458984,24.5252685546875,81.17948913574219,24.913976669311523,35.57075119018555,,9.801974296569824,39.74941635131836,35.766685485839844,13.83189582824707,4.730096817016602,24.69491195678711,12.600000381469727,6.007942199707031,28.450000762939453,26.079940795898438,3.7468836307525635,53.42503356933594,56.948707580566406,10.05078125,2.716216802597046,422.7749938964844,142.7414093017578,15.355292320251465,456.1138916015625,3.1553170680999756,50.175079345703125,2.8274567127227783,18.634864807128906,60.467308044433594,5.630441188812256,3.878171443939209,36.70656204223633,32.036441802978516,14.281330108642578,6.783412933349609,36.67380142211914,33.950496673583984,11.864203453063965,7.570720672607422,27.274147033691406,38.800498962402344,5.517823696136475,37.52787399291992,95.42493438720703,81.3239974975586,6.366293430328369,3.1646666526794434,5.143545150756836,5.351012229919434,22.600000381469727,17.180438995361328,12.941803932189941,35.35200119018555,7.954878330230713,33.74885559082031,122.62022399902344,113.30000305175781,152.32159423828125,49.37092208862305,41.868011474609375,82.15618896484375,202.27574157714844,19.642641067504883,11.736674308776855,3.405656576156616,289.20001220703125,1.9862720966339111,55.45241928100586,25.366518020629883,321.26348876953125,651.0,35.9055061340332,173.25782775878906,158.47109985351562
