Symbol,Description,Price,Price - Currency,Price Change % 1 day,Performance % 1 week,Performance % 1 month,Performance % 3 months,Performance % 6 months,Performance % Year to date,Performance % 1 year,Performance % 5 years,Performance % 10 years,Performance % All Time,Volatility 1 week,Volatility 1 month,Simple Moving Average (50) 1 day,Simple Moving Average (200) 1 day,"Earnings per share basic, Annual","Earnings per share basic, Annual - Currency","Earnings per share diluted, Annual","Earnings per share diluted, Annual - Currency","EBITDA, Annual","EBITDA, Annual - Currency","Gross profit, Annual","Gross profit, Annual - Currency","Net income, Annual","Net income, Annual - Currency","Free cash flow, Annual","Free cash flow, Annual - Currency","Debt to revenue ratio, Annual","Debt to equity ratio, Annual",Market capitalization,Market capitalization - Currency,"Dividends per share, Annual","Dividends per share, Annual - Currency",Beta 5 years,Sector,Index,Analyst Rating,Country or region of registration,"Fiscal period end date, Annual",Industry,Volatility 1 day
454910,Doosan Robotics Inc.,88700,KRW,8.968058968058969,7.255139056831923,3.742690058479532,3.742690058479532,32.38805970149254,13.137755102040817,108.70588235294117,50.08460236886633,50.08460236886633,50.08460236886633,5.229641473389299,4.5651837727641125,96864,77338.5,-0.5907404639999999,USD,-0.5907404639999999,USD,-36052027.3569,USD,-298991.86467,USD,-38291785.66191,USD,-21017591.902799997,USD,0.4865434980914927,0.0460287626863878,3514046510.632626,USD,0,USD,1.9779825,Producer manufacturing,"KOSPI Composite, KOSPI 200, KOSPI 100, KRX 300 Regular, KOSPI LargeCap, KRX Machinery and Equipment, STOXX Emerging Markets 1500, STOXX East Asia 1800, STOXX East Asia 1800 ex Japan",Neutral,South Korea,2025-12-31,Industrial machinery,8.778173190984578
PLUG,"Plug Power, Inc.",2.52,USD,-6.319702602230482,16.66666666666666,12,4.347826086956521,-27.377521613832855,26,118.18181818181817,-92.13728549141965,25.373134328358223,-98.39999999999999,9.299981285678777,7.4266002532485755,2.1472000000000007,2.130925,-1.4229,USD,-1.4229,USD,-635010000,USD,-242040000,USD,-1631594000,USD,-661475000,USD,1.4046278519098658,1.01953134185829,3512766770,USD,0,USD,1.7919908,Electronic technology,"NASDAQ Composite, Russell 2000, Nasdaq US Small Cap Growth, NASDAQ Industrials, NASDAQ Clean Edge Green Energy, Russell 3000, Mini-Russell 2000",Neutral,United States,2025-12-31,Electronic production equipment,11.475409836065584
300012,"Centre Testing International Group Co., Ltd. Class A",14.86,CNY,3.916083916083907,4.647887323943663,-4.25257731958763,3.4818941504178276,9.911242603550296,7.603186097031128,28.993055555555557,-48.24102919683139,184.94726749760306,603.8941070421147,2.5471877236827414,3.6585542980715906,15.415199999999995,13.73375000000001,0.086690944,USD,0.086690944,USD,225002936.9856,USD,439332212.26258636,USD,145307130.67106318,USD,106830489.7544,USD,0.0611195754767287,0.0526092268563806,3509695943.4204,USD,0.028592000000000003,USD,1.7160976,Commercial services,SZSE Component,Strong buy,China,2025-12-31,Miscellaneous commercial services,4.120879120879119
600967,Inner Mongolia First Machinery Group Co Ltd Class A,14.65,CNY,2.734922861150074,-1.346801346801342,-13.51829988193625,-13.671184443134937,-21.447721179624658,-13.313609467455612,49.489795918367335,46.50000000000001,42.926829268292686,1784.5740219511065,2.1676478239524313,3.885908898221473,16.4022,18.346299999999996,0.04019776,USD,0.04019776,USD,80921649.1008,USD,157430950.0981376,USD,68412582.0001664,USD,-465339854.0288,USD,0.2533914507674337,0.213934302653256,3509627250.1878004,USD,0.020133119999999997,USD,1.3828392,Electronic technology,SSE Composite,No rating,China,2024-12-31,Aerospace & defense,2.783576896311763
ELPE,HELLENiQ ENERGY Holdings S.A.,9.75,EUR,-1.5151515151515187,-1.5151515151515187,8.333333333333334,12.262521588946452,17.046818727490997,14.705882352941176,41.304347826086946,69.86062717770035,176.98863636363637,57.76699029126214,3.185969293038978,3.534231566306514,9.278899999999986,8.488324999999993,0.666182072,USD,0.666182072,USD,862178428.25,USD,1342685737.8799999,USD,203606006.54,USD,-11132005.78,USD,0.28178541518667427,1.22491365668972,3508794878.21159,USD,0.7047059999999999,USD,0.5720048,Energy minerals,"ATHEX Composite, FTSE/ATHEX Large Cap, FTSE ATHEX Market Index, STOXX Emerging Markets 1500",Buy,Greece,2025-12-31,Oil refining/Marketing,3.1991744066047523
IRDM,Iridium Communications Inc,33.43,USD,1.9518145776151283,22.949613828613455,39.991624790619774,82.27917121046892,69.18016194331982,90.81050228310502,43.6613665663945,-17.70064007877892,338.71391076115486,271.44444444444446,6.524367995642771,5.589836796022348,24.223800000000004,22.091750000000005,1.0665,USD,1.0606,USD,446187000,USD,413449000,USD,114372000,USD,299793000,USD,2.0546199832732754,3.87143968871595,3508704405,USD,,,0.48202735,Communications,"NASDAQ Composite, Nasdaq US Small Cap Growth, NASDAQ Telecommunications, Russell 3000, Russell 1000",Buy,United States,2025-12-31,Specialty telecommunications,5.956112852664573
600566,"HUBEI JUMPCAN PHARMACEUTICAL CO., LTD Class A",26.3,CNY,0.7276905400229846,-0.5671077504725844,-4.710144927536233,0.3051106025934472,6.910569105691054,-0.03800836183959715,0.3816793893129825,31.82956732683873,10.226315581462046,763.3835113446295,2.713362321332287,3.6452070915091683,26.941400000000026,26.555249999999972,0.37896831999999997,USD,0.37753023999999996,USD,374507406.7968,USD,841014562.3634048,USD,346721644.0603392,USD,285823555.1744,USD,0.14608697502281867,0.0787032877879085,3508618887.9108005,USD,0.28624639999999996,USD,0.8273929,Health technology,SSE Composite,Strong buy,China,2024-12-31,Pharmaceuticals: major,2.391052834554574
MOBN,Mobimo Holding AG,376.5,CHF,0.13297872340425532,-1.1811023622047243,-3.2133676092544987,1.7567567567567568,17.107309486780714,3.71900826446281,27.195945945945947,28.967547880512384,68.03311433270338,123.4150071545318,1.6246406400979754,1.8519270330507118,386.14000000000016,349.0799999999994,33.233853520000004,USD,33.21972584,USD,195202911.4,USD,240634755.20000002,USD,243378300.20000002,USD,2399182.8000000003,USD,5.489556187428985,0.921897190725369,3508111101.16921,USD,12.929350000000001,USD,0.49289834,Finance,"STOXX Europe 600, STOXX Global 1800, STOXX Europe Total Market, STOXX Europe 600 ex Eurozone, STOXX Europe 600 ex UK, STOXX Global 1800 ex Asia/Pacific, STOXX Global 1800 ex North America",Sell,Switzerland,2025-12-31,Real estate development,2.677376171352075
600098,Guangzhou Development Group Incorporated Class A,7.13,CNY,2.002861230329037,-0.834492350486794,-6.553079947575361,7.057057057057053,3.7845705967976677,8.85496183206107,17.656765676567662,9.8613251155624,-15.421115065243177,42.315369261477045,2.2004266186576427,4.2973410431790375,7.325400000000001,6.874800000000001,0.067644544,USD,0.067644544,USD,730350907.3408,USD,674057831.9183743,USD,237187667.8484352,USD,133370996.0704,USD,0.7287402314768648,1.3329001393245699,3507871222.7406,USD,0.036979200000000004,USD,0.9452458,Utilities,SSE Composite,Strong buy,China,2024-12-31,Electric utilities,2.4113475177304955
NP,Neptune Insurance Holdings Inc.,25.38,USD,-2.0455422616750334,8.091993185689942,20.227380388441496,-8.176555716353118,-4.872563718140932,-13.052415210688599,4.789430222956235,4.789430222956235,4.789430222956235,4.789430222956235,3.985733154995123,5.669022983776864,22.27839999999999,,-0.1968,USD,-0.1968,USD,83581000,USD,106773000,USD,37413000,USD,51670000,USD,1.5042212208008725,,3506336444.0000005,USD,0,USD,-3.4760787,Finance,,Buy,United States,2025-12-31,Insurance brokers/Services,3.1249999999999964
7337,"Hirogin Holdings, Inc.",1895,JPY,3.017124218537646,5.482883384358475,9.791425260718425,16.72312904219279,34.779516358463724,19.144922980194906,93.36734693877551,189.7553516819572,174.63768115942028,174.63768115942028,2.3507669119968373,2.5080960793785945,1831.670000000001,1523.7525,0.7903056281999999,USD,0.7898583396,USD,,,,,238876110,USD,-123101022,USD,10.622908581970863,3.97152631328587,3506133184.20508,USD,0.31996800000000003,USD,0.8171714,Finance,"STOXX Global 1800, STOXX Asia/Pacific 600, STOXX Global 1800 ex Europe, STOXX Global 1800 ex North America, STOXX East Asia 1800",Strong buy,Japan,2025-03-31,Regional banks,3.8163864424873233
RS1,RS Group PLC,590,GBX,6.019766397124888,4.056437389770723,-8.09968847352025,-9.16089299461124,5.075690115761353,-5.296950240770466,18.236472945891784,-42.55111976630964,-42.55111976630964,-42.55111976630964,2.419273024591696,3.1548741216353515,648.6900000000019,601.0150000000059,0.41935005000000003,USD,0.41909175000000004,USD,411213600,USD,1605592800,USD,197082900,USD,313705350,USD,0.17630446013432063,0.378064992614476,3504795433.6099997,USD,0.28929600000000005,USD,1.3540627,Distribution services,"FTSE 250, FTSE All-Share, FTSE 350, STOXX Europe 600, STOXX Global 1800, STOXX Europe Total Market, STOXX Europe 600 ex Eurozone, STOXX Global 1800 ex Asia/Pacific, STOXX Global 1800 ex North America, STOXX Developed Markets 2400",Buy,United Kingdom,2025-03-31,Wholesale distributors,6.052631578947368
FIBIH,FIBI Holdings Ltd.,30910,ILA,0.32456994482310936,2.691029900332226,-8.169934640522875,13.264932209600586,21.358460934432667,16.15933859451334,59.329896907216494,186.2037037037037,216.1178155041931,216.1178155041931,3.181945377126595,2.9309333118633782,32405.6,27267.25,9.63991611,USD,9.63991611,USD,,,,,341760870,USD,929250630,USD,0.8684245395521399,1.85429339369076,3503294542.06445,USD,5.085526336109999,USD,1.1102445,Finance,TA-125,No rating,Israel,2025-12-31,Major banks,3.0642504118616145
APN,Aspen Pharmacare Holdings Limited,13515,ZAC,1.3422315536892622,2,-0.625,17.440041710114702,39.747699307207114,15.720524017467248,-11.085526315789474,-10.199335548172758,-56.738156209987196,1731.093509899938,1.721045293374798,2.6402689509733572,12655.240000000016,11094.975000000028,-0.1365952,USD,-0.1365952,USD,537096000,USD,1020264000,USD,-60648000,USD,144648000,USD,0.8329681986947397,0.425476776648251,3501297551.2899,USD,0.11816,USD,0.36896995,Health technology,"South Africa Top 40, STOXX Emerging Markets 1500, STOXX Africa 90",Buy,South Africa,2025-06-30,Pharmaceuticals: major,2.5909428359317
INCO,PT Vale Indonesia Tbk,6200,IDR,8.296943231441048,9.734513274336283,6.437768240343348,1.2244897959183674,39.63963963963964,16.9811320754717,213.13131313131314,33.7110852649021,250.85192846667906,346.65192311892827,6.078679256938246,6.111529303387135,6351.5,4662.149999999997,0.007131396,USD,0.007131396,USD,218215788.9942,USD,101575974.4555836,USD,75129556.6329066,USD,-248080733.505,USD,0.003561949478050734,0.00125474041071308,3499735661.132798,USD,,,1.073154,Non-energy minerals,"IDX 30, IDX LQ45, Indonesia Sharia Stock Index, Jakarta Islamic 70 Index, Jakarta Islamic Index, IDX Kompas 100, IDX Sharia Growth, STOXX Emerging Markets 1500, STOXX East Asia 1800, STOXX East Asia 1800 ex Japan",Strong buy,Indonesia,2025-12-31,Other metals/Minerals,11.440677966101696
IREDA,Indian Renewable Energy Development Agency Ltd.,122.46,INR,5.860995850622395,7.449328770729135,8.161102278749334,-16.295283663704726,-17.977227059611533,-13.148936170212771,-22.000000000000004,144.92,144.92,144.92,3.9200558748474683,3.5571262924651195,121.93560000000012,142.00184999999988,0.0739425976,USD,0.0739425976,USD,765884198,USD,774623251.6,USD,198739746.80000004,USD,247833147.4,USD,9.721995146826515,6.30633202617435,3498601837.651128,USD,0,USD,2.0902297,Finance,"Nifty 500, Nifty 200, Nifty MidCap 100, Nifty MidSmallCap 400, Nifty MidCap 150, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty LargeMidCap 250, Nifty 500 Equal Weight, Nifty High Beta 50, Nifty 500 LargeMidSmall Equal-Cap",Neutral,India,2025-03-31,Finance/Rental/Leasing,6.151260504201675
YSS,York Space Systems Inc.,27.56,USD,-1.9217081850533904,29.938708156529927,23.42140618002687,-27.473684210526322,-27.473684210526322,-27.473684210526322,-27.473684210526322,-27.473684210526322,-27.473684210526322,-27.473684210526322,11.40153580712916,9.855931402064869,,,-0.6667,USD,-0.6667,USD,-8211000,USD,75459999.9999999,USD,-84537000,USD,-130185000,USD,0.4534739502282479,0.173237950064247,3498587303,USD,,,,Electronic technology,,Buy,United States,2025-12-31,Aerospace & defense,7.525655644241736
REY,Reply S.p.A.,83.45,EUR,3.152039555006177,1.7062766605728283,-10.605249062667372,-29.518581081081084,-32.429149797570844,-27.748917748917744,-39.96402877697842,-25.95385980479148,155.78544061302682,1986.25,2.430378842477075,4.34260494088315,90.4740000000002,115.17050000000013,7.876498961999999,USD,,,549245507.38,USD,418456771.82,USD,294671639.39,USD,,,0.07020533259999782,0.117197120012045,3497222674.1633596,USD,1.5855885,USD,0.6472561,Commercial services,"STOXX Europe 600, STOXX Global 1800, STOXX Europe Total Market, EURO STOXX, STOXX Europe 600 ex UK, STOXX Global 1800 ex Asia/Pacific, STOXX Global 1800 ex North America",Strong buy,Italy,2025-12-31,Miscellaneous commercial services,4.981992797118838
ENVA,"Enova International, Inc.",139.78,USD,0.7278230165021192,4.5162255121878205,0.9606356085229416,-13.981538461538461,29.067405355494003,-11.531645569620252,72.5679012345679,305.04201680672276,2432.2463768115945,427.47169811320754,2.440362490799696,3.084539889692089,144.8635999999999,130.07134999999994,12.2527,USD,11.5178,USD,781263000,USD,,,308389000,USD,1771981000,USD,1.4500019513569549,3.4187334109359897,3495942325,USD,0,USD,1.2056632,Finance,"Russell 2000, Nasdaq US Small Cap Growth, Russell 3000, Mini-Russell 2000",Strong buy,United States,2025-12-31,Finance/Rental/Leasing,1.8284719198955235
ALMB,Alm. Brand A/S,15.61,DKK,0.4504504504504523,-1.5762925598991173,-3.5824583075972933,-13.852097130242834,-14.324917672886935,-17.4074074074074,7.6551724137931,-16.725928402765962,31.621206478259186,61.495884337909786,3.1837310940254415,1.7524567193568754,16.408800000000003,17.631199999999993,0.1473291,USD,0.14541492,USD,,,,,212285700.00000003,USD,158312100,USD,0.15327978580990628,0.17216606799766102,3494360522.6172,USD,0.10355400000000001,USD,0.25375867,Finance,STOXX Europe Total Market,Buy,Denmark,2025-12-31,Multi-line insurance,3.392041748206129
000750,"Sealand Securities Co., Ltd. Class A",3.88,CNY,3.4666666666666637,0,-4.901960784313729,-9.767441860465116,-15.652173913043473,-8.490566037735855,5.722070844686647,-13.585746102449894,-34.25364671976532,2644.2215746739466,1.7149809923577206,1.9679419077834146,4.089199999999998,4.284650000000007,0.017212384,USD,0.017212384,USD,240293628.3624,USD,524499949.2926304,USD,109968255.699004,USD,748389291.1752,USD,3.836768136879637,0.715577699941189,3491640807.5646005,USD,0.0060043200000000005,USD,1.8313699,Finance,SZSE Component,No rating,China,2025-12-31,Investment managers,3.684210526315793
TPZ,Topaz Energy Corp,31.39,CAD,0.6735086593970522,-1.040353089533412,-1.844903064415259,17.786116322701698,23.534041715859896,14.145454545454548,47.787193973634665,115.59065934065931,141.46153846153845,141.46153846153845,1.535976148189838,2.137234396543141,30.362200000000012,27.18309999999999,0.6095033999999999,USD,0.60710034,USD,218485487,USD,133159380.19999999,USD,93749196.2,USD,221007971.79999998,USD,1.757739816517152,0.37538746064557404,3491532547.02564,USD,0.98307,USD,0.52691084,Energy minerals,"S&P/TSX Composite, S&P/TSX Capped Energy, S&P/TSX Completion, S&P/TSX Capped Composite, S&P/TSX Composite Dividend",Strong buy,Canada,2025-12-31,Oil & gas production,1.6714882674381215
002484,"Nantong Jianghai Capacitor Co., Ltd. Class A",30.97,CNY,10.017761989342807,5.018650389962701,-0.09677419354839076,1.7077175697865339,-2.518098835379291,3.3022014676450913,82.49852681202123,112.26867717614805,231.87876062732693,482.5602856783845,4.816129508217581,5.707949648397628,30.20480000000001,27.99504999999998,0.106185088,USD,0.106185088,USD,128723884.3776,USD,156958465.48328963,USD,89662822.0787712,USD,49747664.4224,USD,0.1210758531435584,0.09915613175072689,3490779785.5188003,USD,0.0356096,USD,0.94472355,Electronic technology,SZSE Component,Strong buy,China,2024-12-31,Electronic components,9.724137931034482
600759,Geo-Jade Petroleum Corporation Class A,5.3,CNY,-8.145580589254763,-6.028368794326239,-41.501103752759384,65.10903426791278,130.43478260869566,54.97076023391813,154.8076923076923,167.67676767676767,-42.51626898047723,788.301901971695,5.781020552569004,7.608670741501726,6.009600000000001,3.4250500000000024,0.016092799999999997,USD,0.016092799999999997,USD,125341764.0064,USD,100983101.5608704,USD,66781910.8642176,USD,45556500.7872,USD,0.3552511330012984,0.07651838310783911,3490420427.1558003,USD,0,USD,1.3085506,Energy minerals,SSE Composite,Strong buy,China,2024-12-31,Integrated oil,10.536398467432948
968,Xinyi Solar Holdings Ltd.,3.1,HKD,3.678929765886283,4.729729729729734,-4.615384615384612,-3.7267080745341645,-18.42105263157894,4.377104377104374,28.099173553719016,-76.86567164179104,10.28641381668193,92.66074431681879,2.138945267765017,4.259203885448654,3.3559999999999968,3.259350000000014,0.012935921999999999,USD,0.012935921999999999,USD,774842399.7083999,USD,621500371.5281484,USD,117657426.0225475,USD,,,0.645889271504264,0.439787344013576,3488996315.51388,USD,0.006423,USD,1.103982,Producer manufacturing,Hang Seng,Buy,China,2025-12-31,Electrical products,3.9867109634551388
600390,Minmetals Capital Co Ltd Class A,5.42,CNY,1.879699248120294,0.5565862708719898,-3.5587188612099676,-6.390328151986186,-9.666666666666668,-2.3423423423423406,7.968127490039849,-16.358024691358032,-51.679028930353795,565.1784015836646,2.588222203440802,2.614920577233798,5.608800000000007,5.8332000000000015,0.015394304,USD,0.015394304,USD,321053567.7952,USD,634662069.4765055,USD,69234212.30041601,USD,466732949.5168,USD,8.954513441149352,1.21739003644515,3488951551.4964004,USD,0.00520448,USD,1.7053279,Finance,SSE Composite,No rating,China,2024-12-31,Investment banks/Brokers,2.0522388059701386
EWTX,"Edgewise Therapeutics, Inc.",32.5,USD,-1.0051781906792516,5.96674274535376,15.740740740740748,39.54486904250752,111.31339401820544,29.585326953748016,178.73070325900514,6.7323481116584585,20.37037037037037,20.37037037037037,3.808642828697155,5.031661263724935,29.969199999999997,20.900950000000012,-1.6302,USD,-1.6302,USD,-189140000,USD,-2266000,USD,-167795000,USD,-144072000,USD,,0.0076399167459699005,3486292000,USD,0,USD,0.24738157,Health technology,"NASDAQ Composite, Russell 2000, Nasdaq US Small Cap Growth, NASDAQ Biotechnology, Russell 3000, Mini-Russell 2000",Strong buy,United States,2025-12-31,Biotechnology,3.5646687697160853
GUBRF,Gubre Fabrikalari T.A.S.,492,TRY,3.79746835443038,1.1825192802056554,-5.927342256214149,34.97942386831276,68.92703862660944,40.772532188841204,87.78625954198473,556,7822.705314009662,28465532.955334414,4.022414994759785,4.167723241462097,506.9350000000002,353.1042500000001,0.052493145,USD,0.052493145,USD,109918483.7541,USD,187388242.52613,USD,17532340.56723,USD,124705417.2585,USD,0.21010750793583025,0.565658045351072,3486118320,USD,0,USD,1.0499264,Process industries,"BIST 100, BIST 30, BIST 100 Capped 10, BIST Industrials, BIST All Shares, BIST 50, BIST Chemical Petrol Plastic, BIST Istanbul, BIST Participation 100, BIST Participation All Shares, BIST 100 Capped 25, BIST Stars, BIST Participation 50, BIST Participation 30, BIST 30 Capped 10, BIST 30 Equal Weighted Return, BIST Participation 30 Equal Weighted Return, BIST 30 Capped 25 Return",No rating,Turkey,2024-12-31,Chemicals: specialty,6.956521739130435
6481,"THK Co., Ltd.",5301,JPY,6.745871929118002,9.253915910964551,11.248688352570829,30.245700245700245,20.067950169875424,31.636453935932455,67.48815165876778,35.749039692701665,156.45863570391873,151.23222748815166,2.819640531983694,2.786388024116429,4911.74,4281.735,-3.9476898792,USD,-3.9476898792,USD,258143355.00000003,USD,430245306,USD,-445974471,USD,152205993,USD,0.5519372494219028,0.5078195252800071,3485755255.3650317,USD,1.5697260000000002,USD,1.1089897,Producer manufacturing,"STOXX Global 1800, STOXX Asia/Pacific 600, STOXX Global 1800 ex Europe, STOXX Global 1800 ex North America, STOXX East Asia 1800",Buy,Japan,2025-12-31,Industrial machinery,6.643356643356643
8960,United Urban Investment Corporation,177200,JPY,1.9562715765247412,2.4277456647398843,-1.3363028953229399,-4.935622317596566,-1.936912008854455,-4.474393530997305,24.176594253679045,10.404984423676012,-2.0994475138121547,115.21836769742339,1.3286162123058833,1.407475557726512,179974.00000000096,177450.50000000035,50.4309673201,USD,50.4309673201,USD,221227818.353,USD,179306929.143,USD,154463686.129,USD,-6683425.788,USD,4.345111351042245,0.9207012433332891,3484898611.926342,USD,52.197255999999996,USD,0.25051317,Finance,"STOXX Global 1800, STOXX Asia/Pacific 600, STOXX Global 1800 ex Europe, STOXX Global 1800 ex North America, STOXX Developed Markets 2400, STOXX East Asia 1800",Buy,Japan,2025-11-30,Real estate investment trusts,1.9450800915331807
CVLT,"Commvault Systems, Inc.",79.2,USD,0.2912498417120476,3.461789679947754,-9.195138729649157,-37.64270529879537,-54.88721804511278,-37.45557924662402,-39.93629607159109,20.21857923497269,88.07884113037285,395,3.023990080709421,3.853064681097196,84.84780000000009,139.28167500000018,1.7356,USD,1.6842,USD,99301000,USD,807512000,USD,76106000,USD,203626000,USD,0.011000191840453024,0.0336858164012278,3482771404.9999995,USD,0,USD,0.62348086,Technology services,"NASDAQ Composite, Russell 2000, Nasdaq US Small Cap Growth, NASDAQ Computer, Nasdaq Innovators Completion Cap, S&P MidCap 400, Russell 3000, Mini-Russell 2000, STOXX Developed Markets 2400",Buy,United States,2025-03-31,Packaged software,2.5239616613418456
001440,"Taihan Cable & Solution Co., Ltd.",31400,KRW,11.545293072824157,10.758377425044092,11.942959001782532,18.267419962335218,94.18676561533704,36.22559652928417,194.00749063670412,210.50372430720583,11.151333187609147,-85.64165125976086,6.659181230049031,6.168445700766099,30138,22073.100000000006,0.312812328,USD,0.312812328,USD,115191603.2526,USD,194627893.81632,USD,58112260.430099994,USD,-225247734.5628,USD,0.2529319495034247,0.574209949210577,3482602649.2586703,USD,0,USD,1.3483912,Producer manufacturing,"KOSPI Composite, KOSPI 200, KRX 300 Regular, KOSPI LargeCap, KRX Machinery and Equipment, STOXX Emerging Markets 1500, STOXX East Asia 1800, STOXX East Asia 1800 ex Japan",Strong buy,South Korea,2025-12-31,Metal fabrication,11.336717428087987
2252,"Shanghai MicroPort MedBot (Group) Co., Ltd. Class H",27.34,HKD,3.3257747543461793,4.3511450381679415,13.632585203657529,5.315870570107854,-10.770234986945171,12.510288065843616,94.45234708392603,-31.30653266331658,-31.30653266331658,-31.30653266331658,3.97086553185683,5.869822181171741,26.41360000000002,24.0379,-0.0340419,USD,-0.0340419,USD,-12487199.658599999,USD,21963183.91706297,USD,-34782099.974208124,USD,,,0.7942715970595394,1.03777692281469,3481257839.32749,USD,0,USD,1.3843108,Health technology,"STOXX Emerging Markets 1500, STOXX East Asia 1800, STOXX East Asia 1800 ex Japan",Strong buy,China,2025-12-31,Medical specialties,7.487027427724238
KPJ,KPJ Healthcare Bhd.,3.29,MYR,2.1739130434782554,-4.360465116279067,5.111821086261986,22.76119402985074,15.438596491228067,22.30483271375465,28.515625,213.33333333333334,211.84834123222754,4173.559784373579,4.444078535084618,3.933249949497233,3.0703999999999936,2.7779999999999982,0.0205902,USD,0.0205656,USD,236679306,USD,466935060,USD,90018534,USD,146201736,USD,0.9309984001119664,1.43742451824923,3480940537.7601,USD,0.0101598,USD,0.28122944,Health services,"FTSE Bursa Malaysia Mid 70, STOXX Emerging Markets 1500, STOXX East Asia 1800, STOXX East Asia 1800 ex Japan",Buy,Malaysia,2025-12-31,Hospital/Nursing management,3.1055900621117902
002423,"COFCO Capital Holdings Co., Ltd. Class A",10.55,CNY,1.8339768339768463,0.8604206500956009,-3.74087591240876,-11.715481171548106,-21.444527177959785,-9.829059829059817,-5.803571428571416,20.159453302961293,-27.739726027397253,5.500000000000007,3.1464474199508436,3.430690966364902,11.016400000000015,12.142949999999985,0.071917696,USD,0.071917696,USD,357138445.0176,USD,604406338.1048192,USD,165707628.1940608,USD,2449253811.8656,USD,0.21146929839637907,0.27465113063726004,3480323545.9170003,USD,0.02163968,USD,1.167211,Finance,SZSE Component,Neutral,China,2024-12-31,Life/Health insurance,2.3278370514064033
OV8,Sheng Siong Group Ltd.,3.11,SGD,4.713804713804703,9.893992932862183,20.54263565891472,17.358490566037737,46.009389671361504,18.250950570342205,95.59748427672953,101.94805194805193,270.23809523809524,871.875,2.47293660459859,2.059900932877399,2.718200000000005,2.40875,0.07725368,USD,0.07725368,USD,173740728.4,USD,382094836,USD,116156426,USD,174815596,USD,0.11111535749568621,0.296667471625211,3479967964.6735,USD,0.05440400000000001,USD,0.41566157,Retail trade,"STOXX East Asia 1800, STOXX East Asia 1800 ex Japan",Buy,Singapore,2025-12-31,Food retail,4.697986577181197
TOM,TOMRA Systems ASA,118.5,NOK,4.589585172109446,-0.3364171572750258,3.583916083916079,-13.377192982456148,-16.66666666666666,-12.739322533136974,-16.37261820748059,-38.75968992248062,177.19298245614036,24.736842105263158,2.7993160701506232,2.722731675383521,119.17199999999997,135.71699999999996,0.36013929,USD,,,304372300.854,USD,649405022.1521338,USD,119657812.66846178,USD,,,0.533041178298408,1.19006849315068,3477345316.1042747,USD,0.21312949999999997,USD,0.74726516,Producer manufacturing,"Oslo Børs Benchmark, OBX Total Return, STOXX Europe 600, STOXX Global 1800, STOXX Europe Total Market, STOXX Europe 600 ex Eurozone, STOXX Europe 600 ex UK, STOXX Nordic, STOXX Global 1800 ex Asia/Pacific, STOXX Global 1800 ex North America, STOXX Developed Markets 2400",Buy,Norway,2025-12-31,Miscellaneous manufacturing,4.471195184866726
8252,"Marui Group Co., Ltd.",3102,JPY,0.3883495145631068,1.4056881333769207,0.06451612903225806,-3.5147744945567654,2.953866578161301,-3.813953488372093,16.88018085908063,46.875,104.34782608695652,111.16405718175629,1.5301593490239922,1.4903386969019032,3101.26,3117.7875,0.9548405064,USD,0.9548405064,USD,392694060,USD,1399126740,USD,177242274,USD,-117221610,USD,2.5065568099625772,2.59059072072804,3475342077.223536,USD,0.706596,USD,0.44169286,Finance,"Nikkei 225, STOXX Global 1800, STOXX Asia/Pacific 600, STOXX Global 1800 ex Europe, STOXX Global 1800 ex North America, STOXX Developed Markets 2400, STOXX East Asia 1800",Buy,Japan,2025-03-31,Finance/Rental/Leasing,1.4833924540470815
LIVN,LivaNova PLC,63.54,USD,0.06299212598425062,2.715809893307468,-0.2981327475286329,-1.21268656716417,19.30153961697334,3.115871470301853,81.54285714285714,-18.850574712643677,20.045342905724542,-7.926387480075359,2.548511468000237,3.2306922007466587,64.89119999999998,56.93854999999996,-4.4451,USD,-4.4451,USD,-80794000,USD,944070000,USD,-242471000,USD,173290000,USD,0.3125039173576225,0.36148058270631306,3474994806.0000005,USD,0,USD,0.97244745,Health technology,"NASDAQ Composite, Russell 2000, Nasdaq Innovators Completion Cap, S&P MidCap 400, Russell 3000, Mini-Russell 2000, STOXX Developed Markets 2400",Buy,United Kingdom,2025-12-31,Medical specialties,3.2743362831858467
1951,"EXEO Group, Inc.",2848.5,JPY,1.9871106337271751,2.889651435795557,8.41103710751665,7.795648060548722,33.26315789473684,8.929254302103251,80.22777602024675,89.9,374.75,630.3846153846154,1.674730707296747,2.2309253310483927,2752.29,2352.725,0.8596966884,USD,0.8593867193999999,USD,379822014,USD,669806346,USD,179015430,USD,-59454054,USD,0.19951939560718043,0.416765012688972,3473449106.348442,USD,0.419958,USD,0.7050794,Industrial services,"STOXX Global 1800, STOXX Asia/Pacific 600, STOXX Global 1800 ex Europe, STOXX Global 1800 ex North America, STOXX Developed Markets 2400, STOXX East Asia 1800",Buy,Japan,2025-03-31,Engineering & construction,3.0666196686640816
